trial,leftId,rightId,ratL,ratR,Frame,endTime,choice,choiceTime
0.0,18.0,21.0,35.0,20.0,1.0,7.008808430000499,-1.0,1.9682494970002153
1.0,28.0,16.0,49.0,15.0,1.0,7.0148712629998045,-1.0,1.2015284659973986
2.0,20.0,5.0,40.0,1.0,1.0,7.01473120800074,-1.0,1.2848039290001907
3.0,4.0,24.0,15.0,35.0,1.0,7.014824206999037,1.0,1.3665662060011528
4.0,3.0,6.0,11.0,47.0,1.0,7.013410503001069,1.0,1.2036557899991749
5.0,21.0,18.0,20.0,35.0,1.0,7.016214360999584,1.0,1.3019093250004516
6.0,5.0,20.0,1.0,40.0,1.0,7.014900713998941,1.0,1.3518441279993567
7.0,23.0,7.0,48.0,14.0,1.0,7.0152699509999366,-1.0,1.1857676140025433
8.0,12.0,18.0,44.0,35.0,1.0,7.013016707998759,-1.0,1.2684757009992609
9.0,29.0,15.0,1.0,9.0,1.0,7.015658453998185,1.0,1.8009640840027714
10.0,29.0,9.0,1.0,35.0,1.0,7.0148160200005805,1.0,1.4175707340000372
11.0,28.0,6.0,49.0,47.0,1.0,7.015420979001647,-1.0,0.9683626330006518
12.0,31.0,7.0,2.0,14.0,1.0,7.014854655000818,1.0,2.0024863640028343
13.0,18.0,12.0,35.0,44.0,1.0,7.015225925002596,1.0,1.4850272670009872
14.0,15.0,2.0,9.0,39.0,1.0,7.014933193997422,1.0,1.2005189199990127
15.0,15.0,29.0,9.0,1.0,1.0,7.012853655996878,-1.0,1.4996447800003807
16.0,6.0,3.0,47.0,11.0,1.0,7.015211313999316,-1.0,1.4689671439991798
17.0,7.0,23.0,14.0,48.0,1.0,7.014635568000813,1.0,1.0187706949982385
18.0,21.0,4.0,20.0,15.0,1.0,7.014671050998004,1.0,1.3173490980007045
19.0,16.0,28.0,15.0,49.0,1.0,7.014547184997355,1.0,1.2026023419966805
20.0,6.0,28.0,47.0,49.0,2.0,7.000303417997202,-1.0,2.767265073998715
21.0,2.0,15.0,39.0,9.0,2.0,7.015684294001403,1.0,1.9871326890024648
22.0,29.0,15.0,1.0,9.0,2.0,7.014539887000865,-1.0,1.218680800000584
23.0,4.0,24.0,15.0,35.0,2.0,7.0126777199984645,-1.0,1.8686308349970204
24.0,18.0,21.0,35.0,20.0,2.0,7.015029283000331,1.0,1.5342781750005088
25.0,30.0,5.0,15.0,1.0,2.0,7.01484630500272,1.0,1.251805747000617
26.0,28.0,16.0,49.0,15.0,2.0,7.015305476998037,1.0,1.2688092329990468
27.0,6.0,3.0,47.0,11.0,2.0,7.015266722002707,1.0,1.5030727820012544
28.0,29.0,9.0,1.0,35.0,2.0,7.012990454000828,-1.0,1.6346053240013134
29.0,15.0,29.0,9.0,1.0,2.0,7.014972392000345,1.0,1.6356208489996789
30.0,20.0,5.0,40.0,1.0,2.0,7.014144220000162,1.0,1.050864991000708
31.0,5.0,20.0,1.0,40.0,2.0,7.015638100001524,-1.0,1.5186725219973596
32.0,5.0,30.0,1.0,15.0,2.0,7.014855620000162,-1.0,1.1501454370009014
33.0,20.0,24.0,40.0,35.0,2.0,7.014835391000815,1.0,2.2177247580002586
34.0,3.0,16.0,11.0,15.0,2.0,7.218182633001561,-1.0,4.118015624000691
35.0,21.0,18.0,20.0,35.0,2.0,7.0124131070006115,-1.0,1.4851154349998978
36.0,15.0,2.0,9.0,39.0,2.0,7.015163405998464,-1.0,1.4186379390012007
37.0,9.0,29.0,35.0,1.0,2.0,7.014541226999427,1.0,1.2018834049995348
38.0,12.0,30.0,44.0,15.0,2.0,7.015431252999406,1.0,1.3507919980002043
39.0,21.0,4.0,20.0,15.0,2.0,7.014722735999385,1.0,2.750982417997875
40.0,30.0,5.0,15.0,1.0,1.0,7.009447791999264,-1.0,1.7177288150014647
41.0,23.0,2.0,48.0,39.0,1.0,7.014733359999809,-1.0,1.2517246540010092
42.0,20.0,24.0,40.0,35.0,1.0,7.014735364999069,-1.0,1.2006656929988822
43.0,24.0,4.0,35.0,15.0,1.0,7.015310615999624,-1.0,1.1037496899989492
44.0,5.0,30.0,1.0,15.0,1.0,7.014088987998548,1.0,1.1841619890001311
45.0,9.0,29.0,35.0,1.0,1.0,7.015035484000691,-1.0,1.6017229019998922
46.0,6.0,28.0,47.0,49.0,1.0,7.014986996000516,1.0,1.7345159699980286
47.0,30.0,12.0,15.0,44.0,1.0,7.014720754999871,1.0,1.2512739179983328
48.0,2.0,15.0,39.0,9.0,1.0,7.014892072002112,-1.0,1.4343282860027102
49.0,3.0,16.0,11.0,15.0,1.0,7.013792982001178,1.0,1.9182291910001368
50.0,31.0,8.0,2.0,34.0,1.0,7.014759767000214,1.0,1.5356050109985517
51.0,4.0,21.0,15.0,20.0,1.0,7.015346385996963,1.0,1.484899523002241
52.0,8.0,9.0,34.0,35.0,1.0,7.014895144999173,-1.0,2.636013475999789
53.0,8.0,31.0,34.0,2.0,1.0,7.01335875299992,-1.0,1.3167043210014526
54.0,24.0,20.0,35.0,40.0,1.0,7.013410005001788,1.0,1.4669557740016899
55.0,2.0,23.0,39.0,48.0,1.0,7.015362187001301,1.0,1.26794774100199
56.0,16.0,3.0,15.0,11.0,1.0,7.014275654000812,-1.0,1.7686967219997314
57.0,9.0,8.0,35.0,34.0,1.0,7.014737531000719,1.0,1.4185244549989875
58.0,7.0,31.0,14.0,2.0,1.0,7.014091945999098,-1.0,1.583809273000952
59.0,12.0,30.0,44.0,15.0,1.0,7.013692328997422,-1.0,1.1364249469988863
60.0,16.0,28.0,15.0,49.0,2.0,7.01461974799895,-1.0,1.1518456810008502
61.0,4.0,21.0,15.0,20.0,2.0,7.014574866996554,-1.0,1.6679192779993173
62.0,12.0,18.0,44.0,35.0,2.0,7.014879040001688,1.0,1.5007517890007875
63.0,31.0,8.0,2.0,34.0,2.0,7.014830438001809,-1.0,1.1673779570010083
64.0,18.0,12.0,35.0,44.0,2.0,7.015363043999969,-1.0,1.8177882589989167
65.0,8.0,31.0,34.0,2.0,2.0,7.014971165997849,1.0,1.3024105590011459
66.0,16.0,3.0,15.0,11.0,2.0,7.01419656500002,1.0,1.8681373869985691
67.0,3.0,6.0,11.0,47.0,2.0,7.013863975000277,-1.0,1.5675818570016418
68.0,7.0,23.0,14.0,48.0,2.0,7.014877923000313,-1.0,1.1349944549983775
69.0,23.0,7.0,48.0,14.0,2.0,7.014775709998503,1.0,1.1838707930000965
70.0,9.0,8.0,35.0,34.0,2.0,7.01545270600036,-1.0,1.9672855450007773
71.0,30.0,12.0,15.0,44.0,2.0,7.014388208001037,-1.0,1.851717462999659
72.0,31.0,7.0,2.0,14.0,2.0,7.015340088997618,-1.0,1.3194481390019064
73.0,23.0,2.0,48.0,39.0,2.0,7.0141486630018335,1.0,1.6008904980008083
74.0,2.0,23.0,39.0,48.0,2.0,7.014169386999129,-1.0,1.952149393997388
75.0,24.0,20.0,35.0,40.0,2.0,7.014915451996785,-1.0,2.1337028599991754
76.0,28.0,6.0,49.0,47.0,2.0,7.015522902998782,1.0,1.5681778990001476
77.0,8.0,9.0,34.0,35.0,2.0,7.014442497998971,1.0,1.9675885530014057
78.0,7.0,31.0,14.0,2.0,2.0,7.010960236999381,-1.0,1.5369230280011834
79.0,24.0,4.0,35.0,15.0,2.0,7.015283057000488,1.0,2.2690167750006367
