LRat1,LRat2,LVar1,LVar2,Part,RRat1,RRat2,RVar1,RVar2,choice,choiceTime,endTime,frame,leftId,part,primerSound,rightId,session,trial,trialEnd,trialOnset,trialOnsetTim,trialRespTime,trialSnd1Tim,trialSnd2Tim,trialThinkTime
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.6041973199999124,,2.0,6.0,1.0,1.0,2.0,2.0,23.0,12.010007288000452,570.2160642870002,0.007423328000186301,3.502543552000134,1.0288763739999922,1.529931189999843,3.5023090570002746
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.771345694000047,,1.0,5.0,1.0,1.0,2.0,3.0,0.0,12.01022189299965,116.547404162,0.008226820999880147,3.5029267939999045,1.0289491479998103,1.5301178099998651,3.5026885560000665
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.953762438000013,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,12.009947399999875,136.0813129219996,0.008636434999971243,3.5026006839998445,1.030666784999994,1.531748274000165,3.5023697249998804
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.8392391450006467,,2.0,1.0,1.0,2.0,6.0,3.0,2.0,12.009247329000573,148.09233208800018,0.007259483000780166,3.506418124999982,1.0210864870005023,1.5223091230000136,3.50436782900033
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,-1.0,4.7969331229996905,,1.0,6.0,1.0,1.0,5.0,3.0,3.0,10.007827008999813,160.10261828199964,0.00696626799981459,3.512867903999904,1.0293973819998428,1.5298336159994506,3.5126510619993496
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.65310544500062,,2.0,5.0,1.0,1.0,2.0,3.0,4.0,11.008478028999887,170.11148465899987,0.007661956999982067,3.502293867999469,1.021619512000143,1.5227920199995424,3.5020562709996734
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.77095391399962,,1.0,2.0,1.0,2.0,1.0,3.0,5.0,12.011361830000167,186.6415210720006,0.0076522479994309825,3.5026820650000445,1.0263321969996468,1.527485554999657,3.5024535019983887
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,4.407432680000056,,2.0,5.0,1.0,2.0,2.0,3.0,6.0,10.010298021001288,203.67043071599983,0.007295973000509549,3.505166070000996,1.0331743330007157,1.5343327139999017,3.5049499230008223
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,4.0040834749997885,,1.0,5.0,1.0,2.0,2.0,3.0,7.0,10.009012543001518,220.20346392399915,0.007366079000348691,3.5025761300003064,1.0344545830012066,1.535273469000458,3.502347114001168
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.0,2.5,0.0,0.0,1.0,3.904966062000312,,2.0,1.0,1.0,1.0,5.0,3.0,8.0,11.00948554600109,236.73444817100062,0.009840971000812715,3.5034250190001335,1.023140241000874,1.523295732000406,3.503178930001013
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,1.0,3.853614567000477,,2.0,6.0,1.0,1.0,5.0,3.0,9.0,10.007799966000675,247.7451508710001,0.009694545000456856,3.5015730390005047,1.0306365960004769,1.5317275500001415,3.5013559809995063
2.0,2.5,0.0,0.0,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,3.905856158999087,,2.0,5.0,1.0,2.0,1.0,3.0,10.0,10.000059985999542,270.79608407100017,0.01020374000108859,3.5046522890006604,1.031836045000091,1.5324281060002252,3.5044152030004625
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.769800186999418,,1.0,5.0,1.0,2.0,6.0,3.0,11.0,11.002612620999573,287.3292846129989,0.01067353100006585,3.5016998979990603,1.0326003259997378,1.5336634920004144,3.501447790999009
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,5.298143666999749,,2.0,2.0,1.0,2.0,6.0,3.0,12.0,11.002846847999537,303.3495258370004,0.009711085000162713,3.5128037559989025,1.0269992640005512,1.528160215999378,3.5125864420006114
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,4.486792407000393,,1.0,2.0,1.0,2.0,6.0,3.0,13.0,12.009056275001056,314.35356816700005,0.009614014999897336,3.5015519940006925,1.0298935350001557,1.5309529790010856,3.5013247240003693
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.789043587999913,,1.0,1.0,1.0,1.0,2.0,3.0,14.0,11.01102078599979,337.4038886649996,0.008635333000711398,3.5044281870013947,1.0331108950013004,1.5341926450000756,3.504219905000354
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.9548012290015317,,1.0,6.0,1.0,1.0,2.0,3.0,15.0,10.008841204999042,364.462142765,0.009449150998989351,3.5029635129994863,1.027979210999547,1.5284585449990118,3.502745542999037
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.5198184819983,,1.0,2.0,1.0,1.0,1.0,3.0,16.0,12.009109198999797,374.4720709449994,0.009593994000169914,3.5012642849997064,1.032360115999836,1.5334337000003868,3.5010614910006552
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.0,2.5,0.0,0.0,1.0,5.8057833870007025,,2.0,2.0,1.0,1.0,5.0,3.0,17.0,11.008613722999144,437.62606857999884,0.7617907469993952,3.502756624999165,1.7731965160000982,2.273649579999983,3.502521536000131
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.992785051999818,,2.0,1.0,1.0,1.0,6.0,3.0,18.0,11.014773277000135,453.6508274299995,0.00913049900009355,3.5081859380006786,1.0224950110005009,1.5236556630006817,3.5079817969999567
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.9040163270001362,,2.0,2.0,1.0,1.0,6.0,3.0,19.0,10.013943550000477,474.191086326,0.007547605999207008,3.5022671799997624,1.0290635689998453,1.5293109969989018,3.50204882899925
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,5.421943880000981,,2.0,5.0,1.0,1.0,6.0,3.0,20.0,11.008757585999772,490.7388645979991,0.008464541000648751,3.5015911549999146,1.0333616080006325,1.5344464879999578,3.5013629969998874
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.5699174580004183,,1.0,6.0,1.0,1.0,1.0,3.0,21.0,12.009019484999952,501.7489159790002,0.00910080699941318,3.5019036249996134,1.0242843899995933,1.5250130069998704,3.501699209000435
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.7695689369993484,,1.0,1.0,1.0,2.0,6.0,3.0,22.0,12.009448019000047,513.7592691600003,0.007229584000015166,3.50194776600074,1.0318447120007477,1.5330435270007,3.501736481000989
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.5545680799987167,,2.0,1.0,1.0,1.0,2.0,3.0,23.0,10.008664816001328,531.2895665800006,0.007515823001085664,3.503154176001772,1.0343643550004344,1.5354726140012644,3.5029455620006047
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.0,2.5,0.0,0.0,1.0,4.05317816599927,,2.0,1.0,1.0,2.0,5.0,4.0,0.0,10.007176545999755,125.88507473000028,0.010383864999312207,3.5021787269997726,1.0230869019997044,1.5232198270005028,3.5019522610000418
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.770910069999445,,2.0,1.0,1.0,1.0,6.0,4.0,1.0,10.000466560999484,135.89323288300147,0.007689694999498897,3.5029104219993314,1.0325570539989712,1.5327147219995825,3.502702653999222
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.0,2.5,0.0,0.0,-1.0,5.572360422998828,,1.0,2.0,1.0,2.0,5.0,4.0,2.0,10.007662566000365,162.95024388900129,0.009159670000371987,3.502548407999712,1.0289654400003199,1.5300262460004888,3.502340488999834
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,4.621448933001375,,1.0,1.0,1.0,1.0,2.0,4.0,3.0,11.008541659999537,186.00362642800064,0.007846799999242648,3.5024595659997435,1.028210720000061,1.5293637209997542,3.5022407669985114
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.7208100290008583,,1.0,6.0,1.0,2.0,1.0,4.0,4.0,12.009329194999735,197.01329125300072,0.008435384001131752,3.5023088710004235,1.0337330490001475,1.5341908660011543,3.5020874270012428
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.870907205999174,,1.0,2.0,1.0,2.0,6.0,4.0,5.0,12.009893953998473,209.0236614940004,0.007103730999006075,3.5024380269987887,1.0280734099997062,1.529229634999865,3.5021578709984174
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.709251267999207,,1.0,2.0,1.0,2.0,1.0,4.0,6.0,10.013820664000377,231.57076363300075,0.007400562999464455,3.508298511998873,1.0224858210003729,1.5235661229999096,3.508076779000476
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.586648234999302,,1.0,6.0,1.0,1.0,1.0,4.0,7.0,10.008678503001649,241.5857648060009,0.008419989000685746,3.5019106840009044,1.0331166040014068,1.5341827040010685,3.501704301001155
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.7549272979995294,,2.0,1.0,1.0,1.0,2.0,4.0,8.0,12.010297016999175,261.11805536800057,0.008960103999925195,3.5033173960000568,1.0228086370007077,1.5229476069998782,3.5030589260004485
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.671774733000348,,2.0,5.0,1.0,1.0,6.0,4.0,9.0,11.00975571500021,291.6945503309998,0.010185610999542405,3.5034057400007437,1.0332864789997984,1.5333498550007791,3.5031706080008007
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,4.38732160499967,,2.0,2.0,1.0,1.0,6.0,4.0,10.0,12.008596926998507,302.7057077320005,0.009554880998621227,3.5017873859997053,1.0231710379994183,1.5233795099993586,3.5015521049990643
2.0,2.5,0.0,0.0,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.587669126000037,,1.0,5.0,1.0,2.0,1.0,4.0,11.0,10.008085995999863,314.71548051600075,0.009905513999910907,3.502575026001068,1.0323595959998784,1.5335022280014527,3.5023303630005103
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.0,2.5,0.0,0.0,-1.0,3.794914969999809,,1.0,1.0,1.0,1.0,5.0,4.0,12.0,12.000602996000453,346.7856934480005,0.010371501000918215,3.510274889000357,1.023990630001208,1.5251116769995858,3.5100575640008174
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,-1.0,4.204058973999054,,1.0,6.0,1.0,1.0,5.0,4.0,13.0,11.00807714199982,358.78742886600054,0.009978250000131084,3.501805838999643,1.0317586849996587,1.5329445890001807,3.5013374589998416
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,4.904974692999531,,2.0,6.0,1.0,2.0,1.0,4.0,14.0,11.008784633999312,369.7966394640007,0.009403699999893432,3.502382923999903,1.0239097350004158,1.524692786999367,3.502105436999045
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,3.820617270999719,,2.0,2.0,1.0,1.0,1.0,4.0,15.0,12.013656769999216,387.32792026700014,0.009289039999202942,3.5033893889994943,1.0285844179998094,1.5297695839999506,3.503165669999362
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.0,2.5,0.0,0.0,1.0,3.7723850679994935,,2.0,2.0,1.0,2.0,5.0,4.0,16.0,11.010273263998897,406.8774391730003,0.009919161999278005,3.503145640999719,1.0316782079989937,1.532811460998346,3.502910820998295
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,4.136690503000864,,1.0,6.0,1.0,1.0,2.0,4.0,17.0,12.008508733999404,417.8888713150008,0.009173288999591023,3.5010785419999597,1.021127398000317,1.5221924729994498,3.5008503410008416
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.7579134209991034,,2.0,1.0,1.0,2.0,2.0,4.0,18.0,12.013833770999556,434.9152848920003,0.008755847000429641,3.506684162000965,1.020440836000489,1.5208128400008718,3.5064555999997538
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.8052569689989464,,1.0,5.0,1.0,1.0,6.0,4.0,19.0,10.008520471999873,479.0238437890002,0.010257185000227764,3.5031419449987884,1.0274717519987462,1.5285824019993015,3.5028451700000005
2.0,2.5,0.0,0.0,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,3.737028046998603,,2.0,5.0,1.0,1.0,1.0,4.0,20.0,11.008680672999619,489.03360644900016,0.008192179999241489,3.501289044999794,1.0325801750004755,1.5327327949999017,3.501077417000488
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,1.0,3.609363319999829,,2.0,6.0,1.0,2.0,5.0,4.0,21.0,10.008568192000894,505.56351874900076,0.007513426000514301,3.5077797020003345,1.0245040360005078,1.5256262100010645,3.5075492420000955
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,3.637593461000506,,2.0,6.0,1.0,1.0,1.0,4.0,22.0,11.009592804999556,525.0973360550015,0.0077720970002701515,3.5028962300002604,1.0262537800008429,1.5271925220004048,3.5026219400006084
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,1.0,3.84010712899908,,2.0,6.0,1.0,1.0,5.0,4.0,23.0,11.00051093699949,541.6265122780005,0.007276864998857491,3.504167745999439,1.0320894099986615,1.532280194998748,3.5039436189999837
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.0,2.5,0.0,0.0,-1.0,3.5708496030001697,,1.0,2.0,1.0,1.0,5.0,5.0,0.0,10.008769866000877,122.70987099200102,0.010457670001414955,3.5031266960013454,1.0342371110000386,1.5354715950015816,3.5029066370007063
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,4.004026851000162,,2.0,5.0,1.0,2.0,6.0,5.0,1.0,11.007915125001093,138.24049353299958,0.010470031000295421,3.5025454610004085,1.0232278980001863,1.5243060819993843,3.502323447999516
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,4.555406448998838,,2.0,5.0,1.0,1.0,2.0,5.0,2.0,10.008752636998906,166.29764572100066,0.007508593998863944,3.5025007989988817,1.0342123819991684,1.535286217000248,3.5022679239991703
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.0,2.5,0.0,0.0,-1.0,3.787816467000084,,1.0,1.0,1.0,2.0,5.0,5.0,3.0,11.009704124999187,181.82788523300042,0.010362000999521115,3.503018194998732,1.0244753299994045,1.5254741439985082,3.5027638689989544
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.753216136999981,,1.0,1.0,1.0,1.0,6.0,5.0,4.0,12.009555816999635,192.83862109000077,0.00715921399932995,3.5016377319989265,1.0323147029994288,1.5333866830005718,3.5014152849998936
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.903490387001512,,1.0,5.0,1.0,1.0,2.0,5.0,5.0,10.006609309999476,204.84926249999992,0.007045984999422217,3.5021235250005702,1.023200846999316,1.524378545000218,3.5016610450002186
2.0,2.5,0.0,0.0,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.767387228001098,,1.0,5.0,1.0,2.0,6.0,5.0,6.0,10.00415584899929,232.90948479500003,0.0075562519996310576,3.5155294969990782,1.029388236998784,1.5299263179986156,3.5152932290002354
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,4.404013965999184,,2.0,6.0,1.0,2.0,2.0,5.0,7.0,12.009709940999526,242.91477352600126,0.008283395998660126,3.5037660129983124,1.0285945879986684,1.5297429399997782,3.5035380509998504
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,3.703442142999848,,2.0,1.0,1.0,2.0,6.0,5.0,8.0,10.007277484999575,254.9256292150003,0.007247063000249909,3.50183869600005,1.0331027599986555,1.534234425998875,3.5016214970000874
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.0,2.5,0.0,0.0,1.0,5.406411597999977,,2.0,2.0,1.0,1.0,5.0,5.0,9.0,11.009208903999024,270.454552520001,0.007822042000043439,3.5032100809985423,1.025852347998807,1.5263065290000668,3.5029743039995083
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1.0,5.872284831000798,,2.0,2.0,1.0,2.0,6.0,5.0,10.0,11.008998830000564,281.46487865200106,0.007273446000908734,3.5023601230004715,1.0332026190008037,1.53436694300035,3.5021374090010795
2.0,2.5,0.0,0.0,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.8543633770004817,,1.0,5.0,1.0,1.0,1.0,5.0,11.0,11.009164593000603,310.5230585990012,0.008650740001030499,3.5027412680010457,1.0284728610004097,1.529616044001159,3.502521327000068
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,3.7752157480008464,,2.0,2.0,1.0,2.0,1.0,5.0,12.0,11.013697269001568,333.0715741719996,0.0076243030016485145,3.50707242000135,1.0332031730013114,1.5335684320016298,3.5068518730004143
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.770582071001627,,1.0,5.0,1.0,2.0,2.0,5.0,13.0,12.01331524300076,355.12885579800064,0.009469583999816678,3.5022308610004984,1.0283005540004524,1.5292528200006927,3.5019901590003433
2.0,2.5,0.0,0.0,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.749884524999288,,2.0,5.0,1.0,2.0,2.0,5.0,14.0,12.00578416600001,367.14331031900116,0.009480259999691043,3.515185948999715,1.0287505479991523,1.5299078519983595,3.514946652998333
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.5863031999997474,,1.0,2.0,1.0,1.0,6.0,5.0,15.0,11.008197172999644,379.1503302780002,0.009786497999812129,3.5018906370005425,1.0264949089996662,1.5276391730003525,3.5016629740002827
2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1.0,3.652327734998835,,1.0,2.0,1.0,1.0,1.0,5.0,16.0,11.007575154999357,390.16022525500017,0.009448232998693127,3.501460598999984,1.031602616998498,1.5326650799997878,3.501244806999239
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.0,2.5,0.0,0.0,1.0,4.087265141999524,,2.0,1.0,1.0,1.0,5.0,5.0,17.0,12.00914237500001,401.1690740180002,0.010372306998760905,3.502080895999825,1.0273188169994685,1.5284220269986688,3.5018605280001798
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.0,2.5,0.0,0.0,-1.0,3.708144567999625,,1.0,6.0,1.0,2.0,5.0,5.0,18.0,10.012357677998807,418.1957667240004,0.01051519499924325,3.5065914219994734,1.0353339630000846,1.5354630189995078,3.5063842849995126
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.5395063550004124,,2.0,6.0,1.0,1.0,2.0,5.0,19.0,12.010848791000171,457.2988182050012,0.009344907000922829,3.5037153080011194,1.035397092000494,1.5366836100001817,3.5035022350002687
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,-1.0,3.5875844410002173,,1.0,1.0,1.0,2.0,2.0,5.0,20.0,12.009373001999847,494.8830268490001,0.010191527999268144,3.5026240549996146,1.0246167559998869,1.5251032640007909,3.5023925019995668
2.0,2.5,0.0,0.0,1,3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,-1.0,5.021814728999743,,2.0,5.0,1.0,2.0,1.0,5.0,21.0,12.010167950998948,506.89359632900045,0.010611986999720102,3.501651157999732,1.0316918799999255,1.5323230199992397,3.501434476000213
3.3333333333333335,1.6666666666666667,0.816496580927726,0.816496580927726,1,2.1666666666666665,2.5,0.752772652709081,0.752772652709081,-1.0,3.736670950998814,,1.0,1.0,1.0,2.0,6.0,5.0,22.0,10.007132466000256,518.904864518001,0.010904974000368384,3.5012750650003,1.0324212180003087,1.533363860000463,3.50105806099964
2.1666666666666665,2.5,0.752772652709081,0.752772652709081,1,2.5,2.3333333333333335,0.8366600265340756,0.8366600265340756,1.0,3.731286808000732,,1.0,6.0,1.0,2.0,2.0,5.0,23.0,10.002441119999276,543.9649832560008,0.008668143998875166,3.5131908189996466,1.0277409919999627,1.52856434000023,3.5129699640001486
